t,dt,step,state_seq,control_mode,drive_mode,gripper_cmd,gripper_width,q0,q1,q2,q3,q4,q5,q6
0.0,0.0,0,0,takeover,cartesian_freedrive,-1.0,0.07999998929891343,-0.08515665839540687,-0.028518405932909354,-0.2560800370146921,-2.6014001525954766,0.1280570540375509,2.7349208456361804,0.33030480090428166
0.03333333333333333,0.03333333333333333,1,1,takeover,cartesian_freedrive,-1.0,0.07999999794731193,-0.08634016592051912,-0.03572040306607909,-0.2557840046098907,-2.60006416858704,0.12277202463779095,2.726769392433279,0.3343442473975534
0.06666666666666667,0.03333333333333333,2,2,takeover,cartesian_freedrive,-1.0,0.07999999800597635,-0.08770146754910946,-0.04400433260661349,-0.25544159747947537,-2.5985275236049046,0.11669304874466606,2.717393373610331,0.3389905246368556
0.1,0.03333333333333334,3,3,takeover,cartesian_freedrive,-1.0,0.07999999807718769,-0.08906362487152947,-0.05229346955830147,-0.25509896169073215,-2.5969899128350042,0.11061025155112363,2.708011460857283,0.3436397225831817
0.13333333333333333,0.033333333333333326,4,4,takeover,cartesian_freedrive,-1.0,0.07999999770716476,-0.09042584411016939,-0.060582632280163966,-0.2547562814384774,-2.5954522992495948,0.10452744623769208,2.6986295233945765,0.3482889285157699
0.16666666666666666,0.033333333333333326,5,5,takeover,cartesian_freedrive,-1.0,0.07999999774209016,-0.09178804351481659,-0.06887179485451032,-0.2544135991897731,-2.5939146853086674,0.09844463755084727,2.689247584284433,0.3529381364107417
0.2,0.033333333333333354,6,6,takeover,cartesian_freedrive,-1.0,0.07999999697177262,-0.09315033573870374,-0.07716095842333424,-0.25407085148525227,-2.5923770744536525,0.09236184575336374,2.6798656507623053,0.3575873341577465
0.23333333333333334,0.033333333333333326,7,7,takeover,cartesian_freedrive,-1.0,0.07999999741365604,-0.09451255138922392,-0.0854501210299616,-0.2537281568766602,-2.5908394611602974,0.08627904093115664,2.670483712324915,0.36223653947277484
0.26666666666666666,0.033333333333333326,8,8,takeover,cartesian_freedrive,-1.0,0.0799999973180221,-0.09587478346340907,-0.09373928375317277,-0.25338545553454705,-2.589301848351948,0.08019623940113026,2.6611017750481754,0.3668857426710737
0.3,0.033333333333333326,9,9,takeover,cartesian_freedrive,-1.0,0.07999999775551594,-0.09723686927072704,-0.10202844491708049,-0.25304290561391934,-2.5877642291281813,0.07411341043617799,2.6517198295206863,0.3715349624530751
