t,dt,step,state_seq,control_mode,drive_mode,gripper_cmd,gripper_width,q0,q1,q2,q3,q4,q5,q6
0.0,0.0,0,0,takeover,cartesian_freedrive,-1.0,0.07999999194729926,0.2594568184125277,0.033574364678552855,0.05985591615195835,-2.5213255830353174,-0.1352051592774258,2.716525084880183,1.2229994512066011
0.03333333333333333,0.03333333333333333,1,1,takeover,cartesian_freedrive,-1.0,0.07999999293916853,0.2609392264804522,0.032907991080070045,0.06085951203903998,-2.520977949824386,-0.13800956162984868,2.715411598880073,1.2282359904474496
0.06666666666666667,0.03333333333333333,2,2,takeover,cartesian_freedrive,-1.0,0.08000000717149316,0.2609626645573557,0.031289362454295755,0.06097610866549491,-2.5206842963389056,-0.1371581830319142,2.7135894720095295,1.2274913335669067
0.1,0.03333333333333333,3,3,takeover,cartesian_freedrive,-1.0,0.08000000934232696,0.260964631688698,0.029632652871840783,0.0610781067379736,-2.520395662867056,-0.1362363443571152,2.711740825849389,1.226639075104351
0.13333333333333333,0.03333333333333333,4,4,takeover,cartesian_freedrive,-1.0,0.08000001070271703,0.2609694990526286,0.02798161192566841,0.061176384978495923,-2.520101807087169,-0.1353226971984911,2.709892554454759,1.2257942514889728
0.16666666666666666,0.03333333333333333,5,5,takeover,cartesian_freedrive,-1.0,0.0800000104201592,0.2609866825120393,0.02607012322113848,0.06128890806762107,-2.5197723637218012,-0.13431477840726255,2.707748039517671,1.2248771278082944
0.2,0.03333333333333333,6,6,takeover,cartesian_freedrive,-1.0,0.08000001046532121,0.2610071122743487,0.024162073876683895,0.06139686320955999,-2.5194364079973166,-0.13331512344984314,2.705600047696176,1.2239672855070969
0.23333333333333334,0.03333333333333333,7,7,takeover,cartesian_freedrive,-1.0,0.08000001057684558,0.26103044457563,0.02225912423384161,0.06150007729240019,-2.5190942771209217,-0.13232377789969904,2.703450742734156,1.22306419115771
0.26666666666666666,0.03333333333333333,8,8,takeover,cartesian_freedrive,-1.0,0.08000001062457307,0.26105692208670916,0.020362753387441514,0.06159884873372572,-2.518745505679595,-0.1313421664100074,2.7013011331784056,1.2221697685853647
0.3,0.03333333333333333,9,9,takeover,cartesian_freedrive,-1.0,0.08000001059055217,0.26109520974618455,0.018450788465589986,0.061698949598530985,-2.5184050662424853,-0.13040534184419963,2.699128625423401,1.2213343952074798
0.3333333333333333,0.03333333333333333,10,10,takeover,cartesian_freedrive,-1.0,0.08000001063285596,0.2611361708291685,0.016543894221349227,0.061794877587142846,-2.518058618780265,-0.12947702151770474,2.696954845497202,1.2205062957244437
0.36666666666666664,0.03333333333333333,11,11,takeover,cartesian_freedrive,-1.0,0.08000001068421558,0.26117958677048314,0.014642155126826706,0.06188661134942756,-2.517706014055346,-0.1285565625209151,2.6947798558969707,1.2196845134626504
