t,dt,step,state_seq,control_mode,drive_mode,gripper_cmd,gripper_width,q0,q1,q2,q3,q4,q5,q6
0.0,0.0,0,0,takeover,cartesian_freedrive,-1.0,0.07999999194729926,-0.09785475959322162,0.035437643487108476,-0.22235825399987813,-2.521061964941411,0.15073178417400862,2.7167870460010652,0.3337798955664631
0.03333333333333333,0.03333333333333333,1,1,takeover,cartesian_freedrive,-1.0,0.0799999978035196,-0.09835236695351775,0.028687938118002076,-0.2226552069888455,-2.519790720478763,0.14595011056050713,2.709120099812397,0.3374385184052485
0.06666666666666667,0.03333333333333333,2,2,takeover,cartesian_freedrive,-1.0,0.0799999978908896,-0.09892473152142942,0.020924247021816774,-0.2229948542197449,-2.518328538866429,0.1404501116324622,2.700301373968012,0.34164676226617147
0.1,0.03333333333333334,3,3,takeover,cartesian_freedrive,-1.0,0.07999999794125771,-0.09949745584429395,0.01315567559012213,-0.22333472819247055,-2.516865437764667,0.1349466552734428,2.6914771045793717,0.34585765148346925
0.13333333333333333,0.033333333333333326,4,4,takeover,cartesian_freedrive,-1.0,0.07999999805523247,-0.10007018192719795,0.005387080593937137,-0.22367455490235216,-2.5154023330624202,0.129443182452333,2.6826528084310413,0.35006855343068477
0.16666666666666666,0.033333333333333326,5,5,takeover,cartesian_freedrive,-1.0,0.07999999810466513,-0.10064290793954217,-0.0023815144400542733,-0.22401442790423412,-2.513939227358521,0.12393970936059162,2.6738285122354144,0.3542794554398707
0.2,0.033333333333333354,6,6,takeover,cartesian_freedrive,-1.0,0.07999999819164383,-0.10121563395534929,-0.010150109524186011,-0.2243542688879845,-2.5124761221668046,0.11843623638373646,2.665004215989306,0.35849035744771246
0.23333333333333334,0.033333333333333326,7,7,takeover,cartesian_freedrive,-1.0,0.07999999825356424,-0.10178835993379592,-0.017918704581567482,-0.224694125547137,-2.5110130165746445,0.11293276333486447,2.6561799197725318,0.36270125945528164
0.26666666666666666,0.033333333333333326,8,8,takeover,cartesian_freedrive,-1.0,0.07999999831014258,-0.10236108588901488,-0.02568729963239785,-0.22503398521700538,-2.50954991082163,0.10742929026301626,2.647355623564143,0.36691216146226474
0.3,0.033333333333333326,9,9,takeover,cartesian_freedrive,-1.0,0.07999999836559477,-0.10293381182679073,-0.033455894686912645,-0.22537384159700666,-2.5080868050292056,0.10192581719281568,2.638531327353888,0.3711230634685922
0.3333333333333333,0.033333333333333326,10,10,takeover,cartesian_freedrive,-1.0,0.07999999733424609,-0.10350674696389484,-0.04122449261696724,-0.22571347762856775,-2.5066237069314368,0.09642237535453518,2.6297070445934607,0.3753339481344225
0.36666666666666664,0.033333333333333326,11,11,takeover,cartesian_freedrive,-1.0,0.07999999930061186,-0.10466999504798065,-0.03830953529806497,-0.22409034086900834,-2.506452614021516,0.0989432417617574,2.6323774430592697,0.37326200085020217
0.4,0.03333333333333338,12,12,takeover,cartesian_freedrive,-1.0,0.07999999957028252,-0.10613453189920365,-0.033095926940267244,-0.22185792443345237,-2.5064683927359166,0.10324823625399984,2.6374399851261994,0.3697760438614856
