t,dt,step,state_seq,control_mode,drive_mode,gripper_cmd,gripper_width,q0,q1,q2,q3,q4,q5,q6
0.012293338775634766,0.0,0,0,takeover,cartesian_freedrive,-1.0,0.07999776303768158,-0.12967008352279663,0.021472590044140816,-0.02204367332160473,-2.1751935482025146,0.059987664222717285,2.1971616744995117,1.647049903869629
0.034998178482055664,0.0227048397064209,1,1,takeover,cartesian_freedrive,-1.0,0.07999776303768158,-0.129672572016716,0.021478379145264626,-0.022043604403734207,-2.1751973628997803,0.059986505657434464,2.1971609592437744,1.6470530033111572
0.07306337356567383,0.038065195083618164,2,2,takeover,cartesian_freedrive,-1.0,0.07999776303768158,-0.12967175245285034,0.021478792652487755,-0.022045711055397987,-2.1751980781555176,0.059987664222717285,2.1971616744995117,1.6470566987991333
0.10112881660461426,0.02806544303894043,3,3,takeover,cartesian_freedrive,-1.0,0.07999776303768158,-0.12966807186603546,0.02148038148880005,-0.02204384095966816,-2.1751973628997803,0.05998615175485611,2.1971609592437744,1.6470528841018677
0.13452887535095215,0.03340005874633789,4,4,takeover,cartesian_freedrive,-1.0,0.07999776303768158,-0.1296696662902832,0.02147744782269001,-0.022047892212867737,-2.175201892852783,0.05998770892620087,2.1971609592437744,1.6470547914505005
0.19708728790283203,0.06255841255187988,5,5,takeover,cartesian_freedrive,-1.0,0.07999776303768158,-0.1296672374010086,0.021474644541740417,-0.022042524069547653,-2.1751980781555176,0.05998615175485611,2.1971609592437744,1.6470568180084229
0.20100736618041992,0.003920078277587891,6,6,takeover,cartesian_freedrive,-1.0,0.07999776303768158,-0.1296672224998474,0.021476007997989655,-0.022041480988264084,-2.175196409225464,0.05998842418193817,2.1971616744995117,1.6470540761947632
0.2393968105316162,0.03838944435119629,7,7,takeover,cartesian_freedrive,-1.0,0.07999776303768158,-0.1296694427728653,0.02147635631263256,-0.022043608129024506,-2.1751980781555176,0.05998603627085686,2.1971609592437744,1.6470547914505005
0.26785850524902344,0.028461694717407227,8,8,takeover,cartesian_freedrive,-1.0,0.07999776303768158,-0.1296709179878235,0.021480487659573555,-0.022045686841011047,-2.175199508666992,0.05998579412698746,2.1971614360809326,1.6470566987991333
0.301194429397583,0.03333592414855957,9,9,takeover,cartesian_freedrive,-1.0,0.07999776303768158,-0.1296732872724533,0.02147669717669487,-0.02204960398375988,-2.1751980781555176,0.05998654291033745,2.1971616744995117,1.6470558643341064
0.33983302116394043,0.03863859176635742,10,10,takeover,cartesian_freedrive,-1.0,0.07999709993600845,-0.12967167794704437,0.021477477625012398,-0.022045761346817017,-2.175196409225464,0.05999116599559784,2.1971616744995117,1.6470507383346558
0.3680601119995117,0.02822709083557129,11,11,takeover,cartesian_freedrive,-1.0,0.07999709993600845,-0.129669651389122,0.021479090675711632,-0.022043682634830475,-2.1752004623413086,0.059987664222717285,2.1971616744995117,1.647055745124817
0.40133166313171387,0.03327155113220215,12,12,takeover,cartesian_freedrive,-1.0,0.07999709993600845,-0.12966583669185638,0.021479198709130287,-0.022041847929358482,-2.1751980781555176,0.05998768284916878,2.1971609592437744,1.6470533609390259
0.44002413749694824,0.038692474365234375,13,13,takeover,cartesian_freedrive,-1.0,0.07999709993600845,-0.129665806889534,0.02147848717868328,-0.022045690566301346,-2.175196409225464,0.059986189007759094,2.197160482406616,1.6470555067062378
